3323	8	7400	10	-1
791	0	89	10	-1
8875	9	8876	10	-1
7389	8	7400	10	-1
823	8	7382	10	-1
7498	8	7400	10	-1
8282	9	8283	10	-1
8193	9	8194	10	-1
7274	8	7400	10	-1
7368	8	7400	10	-1
876	7	738	10	-1
7367	8	7380	10	-1
2530	8	7400	10	-1
6212	8	7400	10	-1
1228	8	7400	10	-1
5347	3	5165	10	-1
7470	8	7400	10	-1
7310	8	7400	10	-1
7085	5	7086	11	-1
7282	8	7400	11	-1
3066	0	379	11	-1
1845	0	194	11	-1
7259	8	7380	11	-1
3323	8	7400	11	-1
2303	9	9146	11	-1
3204	8	7476	11	-1
7279	7	294	11	-1
8875	9	8876	11	-1
7389	8	7400	11	-1
823	8	7382	11	-1
7498	8	7400	11	-1
8282	9	8283	11	-1
7295	8	7400	11	-1
7274	8	7400	11	-1
7368	8	7400	11	-1
7299	7	3	11	-1
7367	8	7380	11	-1
2530	8	7400	11	-1
7368	7	3	11	-1
6212	8	7400	11	-1
1228	8	7400	11	-1
5347	3	5165	11	-1
7470	8	7400	11	-1
7310	8	7400	11	-1
7085	5	7086	12	-1
7799	9	7800	12	-1
3146	3	5165	12	-1
7282	8	7400	12	-1
7259	8	7380	12	-1
3323	8	7400	12	-1
8875	9	8876	12	-1
7389	8	7400	12	-1
823	8	7382	12	-1
7498	8	7400	12	-1
814	6	3793	12	-1
8282	9	8283	12	-1
1745	1	4013	12	-1
7295	8	7400	12	-1
7274	8	7400	12	-1
7367	8	7380	12	-1
2530	8	7400	12	-1
3146	6	3829	12	-1
1228	8	7400	12	-1
5347	3	5165	12	-1
7470	8	7400	12	-1
7310	8	7400	12	-1
9817	9	9818	13	-1
7085	5	7086	13	-1
7799	9	7800	13	-1
7282	8	7400	13	-1
7259	8	7380	13	-1
3323	8	7400	13	-1
8875	9	8876	13	-1
7389	8	7400	13	-1
823	8	7382	13	-1
7361	8	7380	13	-1
7498	8	7400	13	-1
814	6	3793	13	-1
2963	9	7625	13	-1
1251	3	5165	13	-1
8282	9	8283	13	-1
7295	8	7400	13	-1
7274	8	7400	13	-1
8526	9	8527	13	-1
7367	8	7380	13	-1
2530	8	7400	13	-1
1228	8	7400	13	-1
5347	3	5165	13	-1
7295	8	7380	13	-1
7470	8	7400	13	-1
7310	8	7400	13	-1
9817	9	9818	14	-1
7085	5	7086	14	-1
7799	9	7800	14	-1
2406	7	17	14	-1
7282	8	7400	14	-1
9144	9	9993	14	-1
1762	6	7187	14	-1
6211	4	6212	14	-1
2189	0	379	14	-1
208	0	17	14	-1
7259	8	7380	14	-1
3323	8	7400	14	-1
7307	8	7380	14	-1
8875	9	8876	14	-1
7389	8	7400	14	-1
823	8	7382	14	-1
7361	8	7380	14	-1
1252	7	67	14	-1
7498	8	7400	14	-1
814	6	3793	14	-1
8282	9	8283	14	-1
544	0	483	14	-1
7307	8	7400	14	-1
9144	9	9145	14	-1
7274	8	7400	14	-1
7367	8	7380	14	-1
2530	8	7400	14	-1
3572	0	53	14	-1
1228	8	7400	14	-1
7295	8	7380	14	-1
1719	6	3826	14	-1
7470	8	7400	14	-1
7310	8	7400	14	-1
2359	0	379	14	-1
9817	9	9818	15	-1
7085	5	7086	15	-1
7799	9	7800	15	-1
7282	8	7400	15	-1
6211	4	6212	15	-1
3744	0	3559	15	-1
7259	8	7380	15	-1
3323	8	7400	15	-1
7270	8	7400	15	-1
2896	0	246	15	-1
7307	8	7380	15	-1
8875	9	8876	15	-1
7389	8	7400	15	-1
7294	7	476	15	-1
823	8	7382	15	-1
7361	8	7380	15	-1
7498	8	7400	15	-1
814	6	3793	15	-1
7801	9	7802	15	-1
8282	9	8283	15	-1
9144	9	9145	15	-1
5375	3	5165	15	-1
7274	8	7400	15	-1
581	0	103	15	-1
7367	8	7380	15	-1
2530	8	7400	15	-1
1228	8	7400	15	-1
7295	8	7380	15	-1
7470	8	7400	15	-1
7310	8	7400	15	-1
9817	9	9818	16	-1
7527	8	7380	16	-1
7085	5	7086	16	-1
7799	9	7800	16	-1
7282	8	7400	16	-1
6211	4	6212	16	-1
7259	8	7380	16	-1
3323	8	7400	16	-1
7270	8	7400	16	-1
7307	8	7380	16	-1
8875	9	8876	16	-1
7389	8	7400	16	-1
823	8	7382	16	-1
7361	8	7380	16	-1
5501	3	5165	16	-1
7498	8	7400	16	-1
814	6	3793	16	-1
8282	9	8283	16	-1
879	0	67	16	-1
7274	8	7400	16	-1
8099	9	8100	16	-1
7367	8	7380	16	-1
2530	8	7400	16	-1
1228	8	7400	16	-1
7295	8	7380	16	-1
7470	8	7400	16	-1
7310	8	7400	16	-1
7539	8	7400	17	-1
9817	9	9818	17	-1
7527	8	7380	17	-1
7085	5	7086	17	-1
7799	9	7800	17	-1
7282	8	7400	17	-1
6211	4	6212	17	-1
9481	9	9482	17	-1
7259	8	7380	17	-1
3323	8	7400	17	-1
7270	8	7400	17	-1
7307	8	7380	17	-1
8875	9	8876	17	-1
7389	8	7400	17	-1
7361	8	7380	17	-1
2143	0	244	17	-1
7498	8	7400	17	-1
814	6	3793	17	-1
8282	9	8283	17	-1
7348	9	7989	17	-1
9928	9	9929	17	-1
500	0	101	17	-1
7498	8	7380	17	-1
7274	8	7400	17	-1
7367	8	7380	17	-1
2530	8	7400	17	-1
5801	3	5146	17	-1
1228	8	7400	17	-1
7295	8	7380	17	-1
7470	8	7400	17	-1
7310	8	7400	17	-1
9817	9	9818	18	-1
7496	8	7406	18	-1
7260	8	7380	18	-1
7527	8	7380	18	-1
7085	5	7086	18	-1
3777	0	736	18	-1
7799	9	7800	18	-1
7282	8	7400	18	-1
7343	8	7380	18	-1
6211	4	6212	18	-1
9481	9	9482	18	-1
7259	8	7380	18	-1
3323	8	7400	18	-1
7270	8	7400	18	-1
7307	8	7380	18	-1
8875	9	8876	18	-1
7389	8	7400	18	-1
7361	8	7380	18	-1
7539	8	7406	18	-1
7583	8	7406	18	-1
3323	8	7406	18	-1
7343	8	7406	18	-1
7329	8	7406	18	-1
814	6	3793	18	-1
8282	9	8283	18	-1
2530	8	7406	18	-1
7274	7	3	18	-1
1290	8	7406	18	-1
7498	8	7380	18	-1
7274	8	7400	18	-1
7367	8	7380	18	-1
625	8	7406	18	-1
2530	8	7400	18	-1
7539	8	7380	18	-1
7496	8	7400	18	-1
1228	8	7400	18	-1
1902	0	55	18	-1
7295	8	7380	18	-1
7215	8	7406	18	-1
7470	8	7400	18	-1
7310	8	7400	18	-1
2442	0	103	19	-1
813	0	196	19	-1
9817	9	9818	19	-1
7496	8	7406	19	-1
7260	8	7380	19	-1
7527	8	7380	19	-1
7085	5	7086	19	-1
7799	9	7800	19	-1
7282	8	7400	19	-1
6211	4	6212	19	-1
9481	9	9482	19	-1
7259	8	7380	19	-1
7270	8	7400	19	-1
7307	8	7380	19	-1
8875	9	8876	19	-1
7389	8	7400	19	-1
7361	8	7380	19	-1
3323	8	7406	19	-1
7343	8	7406	19	-1
7329	8	7406	19	-1
814	6	3793	19	-1
8282	9	8283	19	-1
2530	8	7406	19	-1
1290	8	7406	19	-1
7498	8	7380	19	-1
2674	0	1588	19	-1
1423	0	89	19	-1
7367	8	7380	19	-1
625	8	7406	19	-1
7539	8	7380	19	-1
1422	0	727	19	-1
1228	8	7400	19	-1
6146	7	3	19	-1
7295	8	7380	19	-1
7215	8	7406	19	-1
7470	8	7400	19	-1
7310	8	7400	19	-1
7496	8	7406	20	-1
7260	8	7380	20	-1
7527	8	7380	20	-1
7085	5	7086	20	-1
7799	9	7800	20	-1
7282	8	7400	20	-1
3401	5	6610	20	-1
6211	4	6212	20	-1
823	7	135	20	-1
9481	9	9482	20	-1
7259	8	7380	20	-1
7270	8	7400	20	-1
7307	8	7380	20	-1
8875	9	8876	20	-1
7389	8	7400	20	-1
7361	8	7380	20	-1
695	0	151	20	-1
3323	8	7406	20	-1
7343	8	7406	20	-1
7329	8	7406	20	-1
814	6	3793	20	-1
8282	9	8283	20	-1
2530	8	7406	20	-1
1290	8	7406	20	-1
2001	0	196	20	-1
7498	8	7380	20	-1
1120	0	257	20	-1
7367	8	7380	20	-1
625	8	7406	20	-1
7539	8	7380	20	-1
7367	7	3	20	-1
1228	8	7400	20	-1
2963	3	5254	20	-1
7295	8	7380	20	-1
7215	8	7406	20	-1
7470	8	7400	20	-1
7310	8	7400	20	-1
7496	8	7406	21	-1
7260	8	7380	21	-1
7527	8	7380	21	-1
7085	5	7086	21	-1
7799	9	7800	21	-1
7282	8	7400	21	-1
3289	7	294	21	-1
3401	5	6610	21	-1
6211	4	6212	21	-1
9481	9	9482	21	-1
7313	7	1130	21	-1
7259	8	7380	21	-1
833	0	834	21	-1
7270	8	7400	21	-1
7307	8	7380	21	-1
5793	7	133	21	-1
8875	9	8876	21	-1
7389	8	7400	21	-1
7361	8	7380	21	-1
3323	8	7406	21	-1
7343	8	7406	21	-1
7329	8	7406	21	-1
8282	9	8283	21	-1
3076	0	71	21	-1
2530	8	7406	21	-1
9035	9	9036	21	-1
7590	8	7528	21	-1
1290	8	7406	21	-1
7498	8	7380	21	-1
7335	8	7521	21	-1
7283	8	7528	21	-1
625	8	7406	21	-1
7539	8	7380	21	-1
7283	8	7380	21	-1
5501	3	5343	21	-1
1228	8	7400	21	-1
402	0	135	21	-1
7295	8	7380	21	-1
7215	8	7406	21	-1
7470	8	7400	21	-1
7310	8	7400	21	-1
7590	8	7400	21	-1
7496	8	7406	22	-1
7260	8	7380	22	-1
7527	8	7380	22	-1
7085	5	7086	22	-1
7241	7	213	22	-1
7799	9	7800	22	-1
3401	5	6610	22	-1
6211	4	6212	22	-1
9481	9	9482	22	-1
7259	8	7380	22	-1
7270	8	7400	22	-1
7307	8	7380	22	-1
8875	9	8876	22	-1
7389	8	7400	22	-1
9827	9	9828	22	-1
5638	3	5165	22	-1
7361	8	7380	22	-1
3323	8	7406	22	-1
7343	8	7406	22	-1
7329	8	7406	22	-1
8282	9	8283	22	-1
2530	8	7406	22	-1
9035	9	9036	22	-1
7590	8	7528	22	-1
1290	8	7406	22	-1
784	6	7186	22	-1
7498	8	7380	22	-1
3448	0	55	22	-1
5131	3	5165	22	-1
7310	7	3	22	-1
7283	8	7528	22	-1
2748	3	5343	22	-1
625	8	7406	22	-1
7539	8	7380	22	-1
7283	8	7380	22	-1
807	8	7380	22	-1
1228	8	7400	22	-1
7295	8	7380	22	-1
7215	8	7406	22	-1
7470	8	7400	22	-1
7310	8	7400	22	-1
7496	8	7406	23	-1
7260	8	7380	23	-1
7527	8	7380	23	-1
7085	5	7086	23	-1
7799	9	7800	23	-1
3401	5	6610	23	-1
6211	4	6212	23	-1
2586	0	139	23	-1
9481	9	9482	23	-1
7259	8	7380	23	-1
3588	0	379	23	-1
7270	8	7400	23	-1
7307	8	7380	23	-1
7336	8	7380	23	-1
8875	9	8876	23	-1
7389	8	7400	23	-1
9827	9	9828	23	-1
7361	8	7380	23	-1
3323	8	7406	23	-1
7343	8	7406	23	-1
7329	8	7406	23	-1
7590	8	7380	23	-1
8282	9	8283	23	-1
2530	8	7406	23	-1
9035	9	9036	23	-1
6149	4	6148	23	-1
7590	8	7528	23	-1
1290	8	7406	23	-1
784	6	7186	23	-1
7498	8	7380	23	-1
3552	0	139	23	-1
7283	8	7528	23	-1
625	8	7406	23	-1
7539	8	7380	23	-1
7283	8	7380	23	-1
807	8	7380	23	-1
1228	8	7400	23	-1
1546	0	101	23	-1
7295	8	7380	23	-1
3436	6	3847	23	-1
7215	8	7406	23	-1
7470	8	7400	23	-1
5787	3	5165	23	-1
7496	8	7406	24	-1
7259	8	7386	24	-1
7260	8	7380	24	-1
7527	8	7380	24	-1
7527	8	7521	24	-1
7085	5	7086	24	-1
7215	8	7386	24	-1
7799	9	7800	24	-1
5523	7	461	24	-1
3401	5	6610	24	-1
7303	8	7386	24	-1
6211	4	6212	24	-1
1290	8	7386	24	-1
9481	9	9482	24	-1
7259	8	7380	24	-1
7399	8	7400	24	-1
7270	8	7400	24	-1
1735	8	7386	24	-1
8466	9	8467	24	-1
3783	3	5658	24	-1
625	8	7386	24	-1
7307	8	7380	24	-1
7336	8	7380	24	-1
8875	9	8876	24	-1
8068	9	8069	24	-1
7389	8	7400	24	-1
7678	9	7679	24	-1
9827	9	9828	24	-1
7270	8	7386	24	-1
7361	8	7380	24	-1
3323	8	7406	24	-1
7260	8	7386	24	-1
7343	8	7406	24	-1
7329	8	7406	24	-1
7590	8	7380	24	-1
8282	9	8283	24	-1
2683	0	103	24	-1
2530	8	7406	24	-1
9035	9	9036	24	-1
3323	8	7386	24	-1
246	5	7042	24	-1
7522	8	7386	24	-1
6149	4	6148	24	-1
9056	9	9057	24	-1
1290	8	7406	24	-1
784	6	7186	24	-1
1735	8	7400	24	-1
7498	8	7380	24	-1
2530	8	7386	24	-1
6631	5	7079	24	-1
7470	8	7386	24	-1
7496	8	7386	24	-1
625	8	7406	24	-1
7539	8	7380	24	-1
7363	7	173	24	-1
807	8	7380	24	-1
1228	8	7400	24	-1
1579	8	7380	24	-1
7295	8	7380	24	-1
7215	8	7406	24	-1
7470	8	7400	24	-1
5761	3	5165	24	-1
7399	8	7386	24	-1
7259	8	7386	25	-1
6858	5	6344	25	-1
7260	8	7380	25	-1
7527	8	7521	25	-1
7085	5	7086	25	-1
7215	8	7386	25	-1
7799	9	7800	25	-1
7264	7	538	25	-1
3401	5	6610	25	-1
7303	8	7386	25	-1
6211	4	6212	25	-1
1290	8	7386	25	-1
9481	9	9482	25	-1
2329	0	810	25	-1
1735	8	7386	25	-1
7298	8	7400	25	-1
625	8	7386	25	-1
7307	8	7380	25	-1
7336	8	7380	25	-1
8875	9	8876	25	-1
7389	8	7400	25	-1
9827	9	9828	25	-1
7270	8	7386	25	-1
888	0	196	25	-1
7361	8	7380	25	-1
3204	7	321	25	-1
7329	8	7406	25	-1
1461	8	7380	25	-1
7590	8	7380	25	-1
8282	9	8283	25	-1
5801	3	5487	25	-1
9035	9	9036	25	-1
3323	8	7386	25	-1
246	5	7042	25	-1
7282	8	7386	25	-1
7522	8	7386	25	-1
6149	4	6148	25	-1
784	6	7186	25	-1
7498	8	7380	25	-1
2530	8	7386	25	-1
6631	5	7079	25	-1
706	8	7386	25	-1
7470	8	7386	25	-1
7496	8	7386	25	-1
9670	9	9671	25	-1
7539	8	7380	25	-1
807	8	7380	25	-1
1579	8	7380	25	-1
7295	8	7380	25	-1
2174	0	405	25	-1
7399	8	7386	25	-1
807	8	7386	26	-1
7259	8	7386	26	-1
6858	5	6344	26	-1
7260	8	7380	26	-1
7527	8	7521	26	-1
7085	5	7086	26	-1
7215	8	7386	26	-1
7253	7	3	26	-1
8627	9	8628	26	-1
7799	9	7800	26	-1
761	0	762	26	-1
7326	8	7380	26	-1
3401	5	6610	26	-1
7303	8	7386	26	-1
6211	4	6212	26	-1
1521	0	139	26	-1
2042	0	2043	26	-1
1290	8	7386	26	-1
9481	9	9482	26	-1
7329	8	7386	26	-1
1735	8	7386	26	-1
625	8	7386	26	-1
2400	8	7386	26	-1
7307	8	7380	26	-1
7336	8	7380	26	-1
7326	8	7400	26	-1
7312	8	7380	26	-1
8875	9	8876	26	-1
7389	8	7400	26	-1
9827	9	9828	26	-1
7270	8	7386	26	-1
7329	8	7406	26	-1
6149	8	7386	26	-1
3647	0	386	26	-1
7590	8	7380	26	-1
2776	0	196	26	-1
1745	3	5191	26	-1
8282	9	8283	26	-1
9035	9	9036	26	-1
3323	8	7386	26	-1
246	5	7042	26	-1
7282	8	7386	26	-1
7522	8	7386	26	-1
6149	4	6148	26	-1
784	6	7186	26	-1
7498	8	7380	26	-1
2530	8	7386	26	-1
6631	5	7079	26	-1
7470	8	7386	26	-1
7496	8	7386	26	-1
2462	0	689	26	-1
1549	0	196	26	-1
9670	9	9671	26	-1
7539	8	7380	26	-1
7312	8	7386	26	-1
807	8	7380	26	-1
1579	8	7380	26	-1
7295	8	7380	26	-1
7399	8	7386	26	-1
7259	8	7386	27	-1
6858	5	6344	27	-1
7260	8	7380	27	-1
7527	8	7521	27	-1
7085	5	7086	27	-1
7215	8	7386	27	-1
7799	9	7800	27	-1
7326	8	7380	27	-1
1273	0	248	27	-1
3401	5	6610	27	-1
7303	8	7386	27	-1
6211	4	6212	27	-1
1290	8	7386	27	-1
9481	9	9482	27	-1
7329	8	7386	27	-1
1735	8	7386	27	-1
625	8	7386	27	-1
7307	8	7380	27	-1
7336	8	7380	27	-1
8875	9	8876	27	-1
9827	9	9828	27	-1
7270	8	7386	27	-1
1215	0	246	27	-1
6149	8	7386	27	-1
7590	8	7380	27	-1
3686	0	810	27	-1
8282	9	8283	27	-1
7361	8	7386	27	-1
9035	9	9036	27	-1
3323	8	7386	27	-1
246	5	7042	27	-1
7282	8	7386	27	-1
7522	8	7386	27	-1
6149	4	6148	27	-1
7498	8	7380	27	-1
3783	3	5301	27	-1
7606	9	7607	27	-1
2530	8	7386	27	-1
6631	5	7079	27	-1
7470	8	7386	27	-1
7496	8	7386	27	-1
9670	9	9671	27	-1
1461	8	7386	27	-1
7539	8	7380	27	-1
7312	8	7386	27	-1
807	8	7380	27	-1
3014	0	461	27	-1
1579	8	7380	27	-1
7295	8	7380	27	-1
7399	8	7386	27	-1
6574	5	6575	28	-1
7259	8	7386	28	-1
6858	5	6344	28	-1
7260	8	7380	28	-1
7527	8	7521	28	-1
7085	5	7086	28	-1
7215	8	7386	28	-1
7799	9	7800	28	-1
7326	8	7380	28	-1
3401	5	6610	28	-1
7303	8	7386	28	-1
1132	0	60	28	-1
6211	4	6212	28	-1
1290	8	7386	28	-1
9481	9	9482	28	-1
7329	8	7386	28	-1
3132	0	834	28	-1
1735	8	7386	28	-1
625	8	7386	28	-1
737	8	7380	28	-1
7307	8	7380	28	-1
7336	8	7380	28	-1
8875	9	8876	28	-1
9827	9	9828	28	-1
7270	8	7386	28	-1
6149	8	7386	28	-1
7590	8	7380	28	-1
8282	9	8283	28	-1
9035	9	9036	28	-1
1985	7	139	28	-1
3323	8	7386	28	-1
246	5	7042	28	-1
7282	8	7386	28	-1
7522	8	7386	28	-1
6149	4	6148	28	-1
7498	8	7380	28	-1
2530	8	7386	28	-1
1620	0	672	28	-1
6631	5	7079	28	-1
7470	8	7386	28	-1
7496	8	7386	28	-1
9670	9	9671	28	-1
1461	8	7386	28	-1
7539	8	7380	28	-1
7312	8	7386	28	-1
807	8	7380	28	-1
5922	6	3826	28	-1
568	3	5343	28	-1
1579	8	7380	28	-1
7295	8	7380	28	-1
7399	8	7386	28	-1
7259	8	7386	29	-1
6858	5	6344	29	-1
1055	9	8298	29	-1
7260	8	7380	29	-1
5733	3	5165	29	-1
7527	8	7521	29	-1
7085	5	7086	29	-1
7215	8	7386	29	-1
7799	9	7800	29	-1
7326	8	7380	29	-1
3401	5	6610	29	-1
7303	8	7386	29	-1
6211	4	6212	29	-1
1290	8	7386	29	-1
9481	9	9482	29	-1
7329	8	7386	29	-1
1735	8	7386	29	-1
625	8	7386	29	-1
7307	8	7380	29	-1
7336	8	7380	29	-1
8875	9	8876	29	-1
9827	9	9828	29	-1
7270	8	7386	29	-1
1992	4	3059	29	-1
6149	8	7386	29	-1
7590	8	7380	29	-1
8282	9	8283	29	-1
1441	7	1139	29	-1
9035	9	9036	29	-1
3323	8	7386	29	-1
246	5	7042	29	-1
7282	8	7386	29	-1
7348	9	7824	29	-1
7522	8	7386	29	-1
6149	4	6148	29	-1
7498	8	7380	29	-1
2530	8	7386	29	-1
8779	9	8780	29	-1
5787	3	5191	29	-1
6631	5	7079	29	-1
7470	8	7386	29	-1
7496	8	7386	29	-1
9670	9	9671	29	-1
1461	8	7386	29	-1
7298	8	7528	29	-1
1927	0	600	29	-1
7539	8	7380	29	-1
7312	8	7386	29	-1
807	8	7380	29	-1
1055	0	518	29	-1
3519	0	603	29	-1
1579	8	7380	29	-1
3059	0	55	29	-1
7389	8	7528	29	-1
7295	8	7380	29	-1
7399	8	7386	29	-1
2748	7	294	29	-1
7259	8	7386	30	-1
6858	5	6344	30	-1
1055	9	8298	30	-1
7260	8	7380	30	-1
7527	8	7521	30	-1
7085	5	7086	30	-1
8358	9	8359	30	-1
7215	8	7386	30	-1
8455	9	8456	30	-1
7799	9	7800	30	-1
7326	8	7380	30	-1
3401	5	6610	30	-1
7303	8	7386	30	-1
6211	4	6212	30	-1
1946	8	7528	30	-1
1290	8	7386	30	-1
9481	9	9482	30	-1
7329	8	7386	30	-1
1735	8	7386	30	-1
625	8	7386	30	-1
7307	8	7380	30	-1
7336	8	7380	30	-1
8875	9	8876	30	-1
9827	9	9828	30	-1
4188	1	4175	30	-1
7270	8	7386	30	-1
7527	8	7528	30	-1
1992	4	3059	30	-1
23	0	24	30	-1
737	8	7521	30	-1
6149	8	7386	30	-1
7590	8	7380	30	-1
8282	9	8283	30	-1
1251	1	3819	30	-1
2386	8	7485	30	-1
9035	9	9036	30	-1
3323	8	7386	30	-1
246	5	7042	30	-1
7282	8	7386	30	-1
7522	8	7386	30	-1
6149	4	6148	30	-1
7484	8	7400	30	-1
7498	8	7380	30	-1
365	0	67	30	-1
7298	8	7380	30	-1
3783	3	5433	30	-1
2530	8	7386	30	-1
8779	9	8780	30	-1
7484	8	7528	30	-1
2386	8	7380	30	-1
6631	5	7079	30	-1
7470	8	7386	30	-1
7496	8	7386	30	-1
1461	8	7386	30	-1
1228	8	7528	30	-1
7298	8	7528	30	-1
7539	8	7380	30	-1
7312	8	7386	30	-1
807	8	7380	30	-1
7335	8	7528	30	-1
1579	8	7380	30	-1
7389	8	7528	30	-1
7295	8	7380	30	-1
7399	8	7386	30	-1
7259	8	7386	31	-1
6858	5	6344	31	-1
1055	9	8298	31	-1
7260	8	7380	31	-1
7085	5	7086	31	-1
8358	9	8359	31	-1
7215	8	7386	31	-1
8455	9	8456	31	-1
7799	9	7800	31	-1
7326	8	7380	31	-1
1579	8	7386	31	-1
3401	5	6610	31	-1
7303	8	7386	31	-1
6211	4	6212	31	-1
1946	8	7528	31	-1
520	0	67	31	-1
1290	8	7386	31	-1
9481	9	9482	31	-1
7329	8	7386	31	-1
1735	8	7386	31	-1
625	8	7386	31	-1
7307	8	7380	31	-1
7336	8	7380	31	-1
8875	9	8876	31	-1
9827	9	9828	31	-1
4188	1	4175	31	-1
7270	8	7386	31	-1
7527	8	7528	31	-1
1992	4	3059	31	-1
737	8	7521	31	-1
6149	8	7386	31	-1
2476	0	248	31	-1
7590	8	7380	31	-1
482	0	483	31	-1
8282	9	8283	31	-1
2386	8	7485	31	-1
9035	9	9036	31	-1
3323	8	7386	31	-1
246	5	7042	31	-1
7282	8	7386	31	-1
7522	8	7386	31	-1
6149	4	6148	31	-1
7498	8	7380	31	-1
7484	8	7380	31	-1
7389	8	7521	31	-1
7298	8	7380	31	-1
9363	9	9364	31	-1
2530	8	7386	31	-1
8779	9	8780	31	-1
7484	8	7528	31	-1
6631	5	7079	31	-1
7470	8	7386	31	-1
7496	8	7386	31	-1
5821	3	5165	31	-1
7335	8	7380	31	-1
1461	8	7386	31	-1
1228	8	7528	31	-1
7539	8	7380	31	-1
7312	8	7386	31	-1
807	8	7380	31	-1
1579	8	7380	31	-1
1163	0	379	31	-1
7389	8	7528	31	-1
7295	8	7380	31	-1
7399	8	7386	31	-1
7259	8	7386	32	-1
6858	5	6344	32	-1
1055	9	8298	32	-1
7260	8	7380	32	-1
7085	5	7086	32	-1
8358	9	8359	32	-1
7215	8	7386	32	-1
7799	9	7800	32	-1
7326	8	7380	32	-1
1579	8	7386	32	-1
3401	5	6610	32	-1
7303	8	7386	32	-1
6211	4	6212	32	-1
1290	8	7386	32	-1
9481	9	9482	32	-1
7329	8	7386	32	-1
7296	8	7380	32	-1
1735	8	7386	32	-1
625	8	7386	32	-1
7307	8	7380	32	-1
7336	8	7380	32	-1
8875	9	8876	32	-1
9827	9	9828	32	-1
4188	1	4175	32	-1
7270	8	7386	32	-1
1992	4	3059	32	-1
6212	7	65	32	-1
737	8	7521	32	-1
6149	8	7386	32	-1
7590	8	7380	32	-1
610	0	611	32	-1
8282	9	8283	32	-1
1946	7	65	32	-1
2386	8	7485	32	-1
1793	0	139	32	-1
3557	0	2358	32	-1
9035	9	9036	32	-1
7296	8	7386	32	-1
3323	8	7386	32	-1
895	0	896	32	-1
246	5	7042	32	-1
7282	8	7386	32	-1
7522	8	7386	32	-1
6149	4	6148	32	-1
7498	8	7380	32	-1
7484	8	7380	32	-1
7389	8	7521	32	-1
7298	8	7380	32	-1
935	0	393	32	-1
